order_id,order_date,ship_date,segment,city,region,category,product,quantity,unit_price,discount,sales,profit,ship_mode
10193,2024-06-16,2024-06-17,Regular,Soweto,Gauteng,Kids Clothing,Swimwear,2,100.52,0.15,170.88,40.24,Express
10194,2022-12-08,2022-12-13,Regular,Cape Town,Western Cape,Kids Clothing,Casual T-Shirts,4,495.86,0,1983.44,247.4,Express
10195,2024-01-24,2024-01-28,Loyalty Member,East London,Eastern Cape,Kids Clothing,Pyjama Sets,4,193.95,0,775.8,169.56,Express
10196,2022-06-11,2022-06-13,Loyalty Member,Sandton,Gauteng,Kids Clothing,Pyjama Sets,6,393.46,0.2,1888.61,417.16,Standard
10197,2024-10-06,2024-10-13,Wholesale,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Pyjama Sets,3,248.72,0.05,708.85,108.66,Standard
10198,2022-09-13,2022-09-17,Regular,Soweto,Gauteng,Kids Clothing,Denim Jeans,3,372.01,0.3,781.22,116.65,Standard
10199,2024-10-02,2024-10-09,Regular,Johannesburg,Gauteng,Kids Clothing,Casual T-Shirts,9,346.77,0.3,2184.65,389.29,Standard
10200,2024-08-06,2024-08-07,Regular,Pretoria,Gauteng,Kids Clothing,Denim Jeans,5,174.79,0.3,611.76,131.99,Express
10201,2024-09-17,2024-09-18,Loyalty Member,Sandton,Gauteng,Footwear,Sneakers,9,508.53,0,4576.77,1200.95,Standard
10202,2022-07-04,2022-07-10,Regular,Port Elizabeth,Eastern Cape,Accessories,Hair Accessories,5,266.77,0,1333.85,247.26,Click and Collect
10203,2022-04-26,2022-04-28,Loyalty Member,Sandton,Gauteng,Footwear,Boots,3,403.24,0.05,1149.23,316.32,Express
10204,2023-09-09,2023-09-14,Wholesale,Sandton,Gauteng,Kids Clothing,Denim Jeans,5,574.72,0,2873.6,323.4,Express
10205,2024-01-09,2024-01-16,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,Pyjama Sets,6,511.53,0.2,2455.34,484.86,Standard
10206,2023-11-14,2023-11-18,Regular,Johannesburg,Gauteng,Footwear,Sneakers,8,573.63,0.15,3900.68,856.86,Click and Collect
10207,2021-12-15,2021-12-21,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Footwear,Boots,4,582.75,0.05,2214.45,440.08,Standard
10208,2023-06-18,2023-06-23,Loyalty Member,Stellenbosch,Western Cape,Accessories,School Bags,1,139.78,0.3,97.85,8.21,Click and Collect
10209,2022-08-15,2022-08-16,Regular,Tzaneen,Limpopo,Footwear,Sandals,5,170.08,0.1,765.36,78.37,Standard
10210,2021-06-22,2021-06-28,Loyalty Member,Stellenbosch,Western Cape,Footwear,Sandals,7,423.3,0,2963.1,237.82,Standard
10211,2022-10-08,2022-10-13,Regular,Durban,KwaZulu-Natal,Kids Clothing,School Uniforms,7,442.96,0.3,2170.5,210.54,Standard
10212,2021-02-11,2021-02-14,Regular,Port Elizabeth,Eastern Cape,Footwear,Sandals,3,123.89,0,371.67,84.17,Standard
10213,2023-12-07,2023-12-13,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Summer Dresses,2,546.26,0,1092.52,284.7,Standard
10214,2024-06-14,2024-06-17,Regular,Durban,KwaZulu-Natal,Kids Clothing,Denim Jeans,10,395.0,0.1,3555.0,949.02,Express
10215,2023-04-17,2023-04-22,Regular,Soweto,Gauteng,Kids Clothing,Swimwear,4,341.39,0,1365.56,188.26,Express
10216,2021-09-01,2021-09-04,Regular,Polokwane,Limpopo,Footwear,Boots,6,367.64,0,2205.84,580.26,Click and Collect
10217,2021-01-19,2021-01-20,Regular,Cape Town,Western Cape,Kids Clothing,Swimwear,7,347.37,0.2,1945.27,353.37,Standard
10218,2022-05-03,2022-05-06,Wholesale,Cape Town,Western Cape,Kids Clothing,Winter Jackets,7,388.08,0,2716.56,419.55,Standard
10219,2022-01-08,2022-01-09,Regular,Polokwane,Limpopo,Footwear,Sneakers,3,149.92,0,449.76,111.7,Standard
10220,2023-09-17,2023-09-24,Regular,East London,Eastern Cape,Kids Clothing,Swimwear,5,462.8,0,2314.0,613.54,Standard
10221,2024-05-17,2024-05-18,Regular,Johannesburg,Gauteng,Kids Clothing,School Uniforms,8,527.27,0,4218.16,709.68,Standard
10222,2021-10-22,2021-10-28,Regular,Paarl,Western Cape,Kids Clothing,Swimwear,1,213.72,0.3,149.6,25.04,Click and Collect
10223,2022-01-18,2022-01-25,Loyalty Member,Mthatha,Eastern Cape,Kids Clothing,Summer Dresses,7,556.09,0.15,3308.74,480.1,Standard
10224,2023-02-17,2023-02-23,Regular,Port Elizabeth,Eastern Cape,Kids Clothing,School Uniforms,7,124.15,0.3,608.34,175.11,Express
10225,2023-06-03,2023-06-08,Regular,Sandton,Gauteng,Kids Clothing,Winter Jackets,10,212.72,0.15,1808.12,401.41,Standard
10226,2022-12-18,2022-12-25,Regular,Durban,KwaZulu-Natal,Kids Clothing,Summer Dresses,9,265.68,0,2391.12,737.03,Standard
10227,2024-12-24,2024-12-27,Wholesale,Paarl,Western Cape,Kids Clothing,School Uniforms,3,451.94,0,1355.82,122.75,Standard
10228,2024-12-12,2024-12-16,Loyalty Member,Polokwane,Limpopo,Kids Clothing,Pyjama Sets,7,127.16,0,890.12,164.13,Click and Collect
10229,2022-05-09,2022-05-16,Loyalty Member,Soweto,Gauteng,Footwear,Sneakers,8,227.7,0,1821.6,558.24,Standard
10230,2021-03-04,2021-03-06,Regular,Sandton,Gauteng,Kids Clothing,Swimwear,4,319.48,0.3,894.54,128.46,Standard
10231,2022-11-10,2022-11-17,Regular,Richards Bay,KwaZulu-Natal,Footwear,Sneakers,3,135.52,0.05,386.23,120.66,Standard
10232,2021-11-10,2021-11-13,Regular,Port Elizabeth,Eastern Cape,Kids Clothing,Casual T-Shirts,9,470.52,0.05,4022.95,413.29,Standard
10233,2022-02-01,2022-02-02,Regular,Port Elizabeth,Eastern Cape,Footwear,Sneakers,2,385.99,0.1,694.78,208.56,Standard
10234,2021-04-21,2021-04-25,Wholesale,Port Elizabeth,Eastern Cape,Footwear,Sneakers,2,110.78,0.3,155.09,14.29,Click and Collect
10235,2024-12-13,2024-12-17,Regular,Paarl,Western Cape,Kids Clothing,Summer Dresses,5,231.73,0,1158.65,102.33,Express
10236,2022-11-10,2022-11-14,Regular,Soweto,Gauteng,Kids Clothing,Summer Dresses,7,190.72,0.05,1268.29,293.46,Express
10237,2021-07-26,2021-07-28,Regular,Soweto,Gauteng,Kids Clothing,Winter Jackets,7,226.92,0,1588.44,248.64,Standard
10238,2023-01-26,2023-01-28,Wholesale,Pretoria,Gauteng,Kids Clothing,Pyjama Sets,4,224.93,0,899.72,236.96,Click and Collect
10239,2024-06-27,2024-06-28,Loyalty Member,Cape Town,Western Cape,Footwear,Sneakers,10,103.39,0.15,878.82,270.16,Standard
10240,2022-08-18,2022-08-21,Regular,Cape Town,Western Cape,Kids Clothing,Summer Dresses,1,357.49,0,357.49,57.06,Express
10241,2022-06-23,2022-06-25,Regular,East London,Eastern Cape,Kids Clothing,Pyjama Sets,3,483.93,0.15,1234.02,383.21,Standard
10242,2024-10-04,2024-10-07,Wholesale,Pretoria,Gauteng,Footwear,Boots,8,420.08,0,3360.64,839.23,Standard
10243,2023-04-22,2023-04-27,Regular,East London,Eastern Cape,Footwear,Sandals,3,460.7,0.2,1105.68,314.21,Express
10244,2021-03-20,2021-03-23,Regular,Mokopane,Limpopo,Kids Clothing,Casual T-Shirts,3,257.9,0,773.7,106.09,Click and Collect
10245,2022-11-03,2022-11-10,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,School Uniforms,5,195.94,0,979.7,160.78,Express
10246,2021-01-13,2021-01-17,Loyalty Member,Durban,KwaZulu-Natal,Kids Clothing,Casual T-Shirts,6,367.47,0,2204.82,614.95,Express
10247,2022-03-15,2022-03-16,Regular,Durban,KwaZulu-Natal,Kids Clothing,School Uniforms,2,263.32,0.2,421.31,49.97,Standard
10248,2021-06-20,2021-06-25,Regular,Mthatha,Eastern Cape,Accessories,Sun Hats,10,542.77,0,5427.7,503.98,Standard
10249,2022-07-23,2022-07-28,Regular,Richards Bay,KwaZulu-Natal,Footwear,Sneakers,4,137.92,0.2,441.34,95.87,Express
10250,2022-01-12,2022-01-13,Loyalty Member,Sandton,Gauteng,Footwear,Boots,4,138.46,0.05,526.15,63.66,Standard
10251,2021-08-28,2021-08-28,Regular,Soweto,Gauteng,Accessories,Scarves,2,416.35,0.2,666.16,82.85,Click and Collect
10252,2023-03-15,2023-03-16,Regular,Soweto,Gauteng,Footwear,Slippers,1,166.08,0,166.08,16.7,Standard
10253,2024-10-08,2024-10-13,Loyalty Member,Stellenbosch,Western Cape,Kids Clothing,Denim Jeans,8,381.08,0.05,2896.21,562.74,Standard
10254,2021-09-19,2021-09-24,Wholesale,Mthatha,Eastern Cape,Kids Clothing,Swimwear,8,177.17,0,1417.36,444.09,Express
10255,2022-01-14,2022-01-15,Regular,Tzaneen,Limpopo,Footwear,Sandals,10,220.52,0,2205.2,222.48,Standard
10256,2023-05-17,2023-05-21,Loyalty Member,Port Elizabeth,Eastern Cape,Footwear,Slippers,7,146.38,0,1024.66,118.42,Standard
10257,2021-02-19,2021-02-26,Loyalty Member,Stellenbosch,Western Cape,Accessories,Hair Accessories,5,284.35,0.3,995.22,216.25,Standard
10258,2022-05-13,2022-05-15,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,Winter Jackets,4,114.14,0.3,319.59,96.2,Click and Collect
10259,2021-06-27,2021-06-28,Loyalty Member,Sandton,Gauteng,Accessories,School Bags,4,157.54,0.3,441.11,117.23,Standard
10260,2024-10-21,2024-10-22,Wholesale,Cape Town,Western Cape,Kids Clothing,Casual T-Shirts,9,531.27,0,4781.43,973.81,Standard
10261,2023-12-17,2023-12-21,Loyalty Member,Paarl,Western Cape,Kids Clothing,Summer Dresses,4,515.86,0.05,1960.27,172.38,Standard
10262,2023-12-07,2023-12-10,Regular,Soweto,Gauteng,Footwear,School Shoes,1,212.39,0.3,148.67,33.09,Standard
10263,2024-10-18,2024-10-21,Loyalty Member,Sandton,Gauteng,Footwear,Sneakers,1,286.15,0,286.15,81.53,Express
10264,2022-04-21,2022-04-23,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Swimwear,1,330.79,0,330.79,77.86,Express
10265,2021-04-09,2021-04-14,Loyalty Member,East London,Eastern Cape,Footwear,Sneakers,7,545.7,0.15,3246.92,617.43,Standard
10266,2023-11-17,2023-11-24,Regular,Richards Bay,KwaZulu-Natal,Kids Clothing,Pyjama Sets,6,375.34,0.1,2026.84,307.34,Standard
10267,2021-06-09,2021-06-15,Regular,Sandton,Gauteng,Footwear,Sneakers,4,165.46,0.05,628.75,186.06,Express
10268,2024-11-11,2024-11-17,Loyalty Member,Cape Town,Western Cape,Accessories,Scarves,7,295.35,0,2067.45,454.69,Click and Collect
10269,2022-06-24,2022-06-28,Loyalty Member,Paarl,Western Cape,Kids Clothing,Pyjama Sets,6,347.73,0,2086.38,587.84,Click and Collect
10270,2022-05-04,2022-05-08,Loyalty Member,Stellenbosch,Western Cape,Kids Clothing,Summer Dresses,6,422.76,0.05,2409.73,398.25,Express
10271,2023-07-26,2023-07-28,Regular,Sandton,Gauteng,Kids Clothing,School Uniforms,10,384.96,0,3849.6,744.25,Standard
10272,2021-11-13,2021-11-18,Loyalty Member,Johannesburg,Gauteng,Kids Clothing,Summer Dresses,6,297.69,0.3,1250.3,143.0,Click and Collect
10273,2022-02-16,2022-02-19,Regular,Durban,KwaZulu-Natal,Kids Clothing,Casual T-Shirts,5,195.79,0,978.95,213.71,Standard
10274,2021-03-20,2021-03-24,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,School Uniforms,1,361.23,0.15,307.05,94.58,Click and Collect
10275,2022-01-22,2022-01-23,Regular,Durban,KwaZulu-Natal,Accessories,Scarves,3,141.38,0.1,381.73,45.84,Express
10276,2023-05-15,2023-05-21,Regular,Sandton,Gauteng,Footwear,Sandals,6,597.03,0.3,2507.53,416.8,Standard
10277,2024-01-08,2024-01-10,Regular,Durban,KwaZulu-Natal,Kids Clothing,Denim Jeans,3,151.81,0,455.43,77.44,Express
10278,2021-10-02,2021-10-08,Regular,Cape Town,Western Cape,Kids Clothing,Casual T-Shirts,7,152.03,0.1,957.79,185.67,Standard
10279,2021-05-14,2021-05-20,Regular,Paarl,Western Cape,Footwear,Sandals,7,512.63,0,3588.41,727.66,Express
10280,2023-02-26,2023-02-27,Loyalty Member,Pretoria,Gauteng,Footwear,Sandals,6,447.75,0.1,2417.85,286.49,Standard
10281,2022-12-16,2022-12-19,Loyalty Member,Cape Town,Western Cape,Accessories,Belts,8,165.06,0,1320.48,352.68,Standard
10282,2021-05-21,2021-05-23,Regular,Sandton,Gauteng,Kids Clothing,Swimwear,3,534.81,0.1,1443.99,240.35,Express
10283,2024-12-04,2024-12-05,Regular,Port Elizabeth,Eastern Cape,Kids Clothing,Pyjama Sets,3,256.62,0.3,538.9,166.64,Standard
10284,2021-06-27,2021-06-28,Regular,Stellenbosch,Western Cape,Kids Clothing,Swimwear,7,440.85,0.3,2160.16,587.51,Express
10285,2022-02-05,2022-02-11,Regular,Durban,KwaZulu-Natal,Accessories,Hair Accessories,10,434.98,0,4349.8,986.18,Express
10286,2021-11-27,2021-11-28,Regular,Polokwane,Limpopo,Kids Clothing,Casual T-Shirts,8,112.45,0.1,809.64,192.04,Standard
10287,2022-11-28,2022-11-28,Regular,Johannesburg,Gauteng,Footwear,Boots,6,427.49,0.2,2051.95,237.36,Express
10288,2021-01-21,2021-01-23,Loyalty Member,Soweto,Gauteng,Accessories,School Bags,8,252.52,0.15,1717.14,537.18,Standard
10289,2022-09-21,2022-09-25,Regular,Pretoria,Gauteng,Kids Clothing,Denim Jeans,8,133.89,0.3,749.78,140.43,Standard
10290,2024-12-21,2024-12-22,Regular,Stellenbosch,Western Cape,Kids Clothing,Swimwear,2,492.81,0.1,887.06,260.46,Standard
10291,2024-06-12,2024-06-19,Loyalty Member,Cape Town,Western Cape,Kids Clothing,Swimwear,10,394.98,0.15,3357.33,845.44,Standard
10292,2022-01-11,2022-01-14,Regular,East London,Eastern Cape,Kids Clothing,School Uniforms,1,546.41,0.3,382.49,43.49,Express
10293,2024-02-09,2024-02-14,Wholesale,Cape Town,Western Cape,Kids Clothing,Casual T-Shirts,4,454.56,0,1818.24,475.86,Standard
10294,2021-08-15,2021-08-21,Wholesale,Pretoria,Gauteng,Kids Clothing,Pyjama Sets,1,371.15,0.2,296.92,83.53,Standard
10295,2022-12-19,2022-12-21,Regular,Durban,KwaZulu-Natal,Footwear,Slippers,6,346.1,0.2,1661.28,299.83,Express
10296,2022-05-13,2022-05-16,Loyalty Member,Tzaneen,Limpopo,Kids Clothing,Denim Jeans,9,241.45,0.15,1847.09,463.34,Click and Collect
10297,2022-04-07,2022-04-12,Regular,Richards Bay,KwaZulu-Natal,Footwear,Sandals,9,365.67,0.15,2797.38,700.7,Express
10298,2024-10-19,2024-10-25,Loyalty Member,Richards Bay,KwaZulu-Natal,Footwear,Sneakers,7,501.24,0,3508.68,301.98,Standard
10299,2021-04-09,2021-04-16,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,School Uniforms,5,193.04,0,965.2,160.3,Standard
10300,2022-12-21,2022-12-26,Loyalty Member,Sandton,Gauteng,Kids Clothing,Casual T-Shirts,7,301.45,0.15,1793.63,559.25,Standard
10301,2023-04-20,2023-04-27,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Accessories,Scarves,10,367.77,0.05,3493.81,930.32,Click and Collect
10302,2023-08-06,2023-08-12,Loyalty Member,Cape Town,Western Cape,Kids Clothing,School Uniforms,7,231.35,0.1,1457.51,162.1,Standard
10303,2023-01-11,2023-01-15,Regular,Durban,KwaZulu-Natal,Accessories,Belts,1,483.57,0.1,435.21,86.06,Standard
10304,2023-02-26,2023-02-28,Wholesale,Pretoria,Gauteng,Kids Clothing,Swimwear,9,170.28,0.2,1226.02,125.14,Standard
10305,2022-11-11,2022-11-14,Wholesale,Pretoria,Gauteng,Footwear,Boots,9,509.08,0,4581.72,492.69,Standard
10306,2022-11-20,2022-11-25,Loyalty Member,Cape Town,Western Cape,Kids Clothing,Swimwear,2,285.8,0.1,514.44,44.21,Standard
10307,2023-09-26,2023-09-28,Regular,Johannesburg,Gauteng,Footwear,Sneakers,9,131.0,0,1179.0,141.69,Click and Collect
10308,2021-11-03,2021-11-05,Loyalty Member,Durban,KwaZulu-Natal,Kids Clothing,School Uniforms,4,363.25,0.2,1162.4,273.37,Click and Collect
10309,2022-01-15,2022-01-21,Regular,Johannesburg,Gauteng,Kids Clothing,Winter Jackets,9,124.93,0.05,1068.15,318.99,Standard
10310,2024-11-13,2024-11-17,Loyalty Member,Soweto,Gauteng,Kids Clothing,Pyjama Sets,10,121.25,0,1212.5,300.96,Standard
10311,2021-05-26,2021-05-28,Regular,Johannesburg,Gauteng,Accessories,Hair Accessories,7,508.28,0,3557.96,689.38,Standard
10312,2022-12-13,2022-12-20,Regular,Richards Bay,KwaZulu-Natal,Footwear,Sneakers,6,577.27,0,3463.62,737.22,Standard
10313,2021-01-01,2021-01-06,Regular,Johannesburg,Gauteng,Footwear,Sneakers,4,299.45,0,1197.8,142.09,Standard
10314,2023-04-04,2023-04-06,Loyalty Member,Richards Bay,KwaZulu-Natal,Accessories,Belts,8,417.78,0,3342.24,500.52,Standard
10315,2021-04-24,2021-04-28,Regular,Sandton,Gauteng,Footwear,Sandals,2,234.42,0,468.84,138.79,Standard
10316,2024-06-20,2024-06-26,Loyalty Member,Pretoria,Gauteng,Kids Clothing,Winter Jackets,7,175.01,0.15,1041.31,144.83,Standard
10317,2024-05-27,2024-05-28,Regular,Paarl,Western Cape,Kids Clothing,Casual T-Shirts,6,484.13,0.3,2033.35,431.89,Standard
10318,2021-05-28,2021-05-28,Regular,Paarl,Western Cape,Footwear,School Shoes,2,543.97,0,1087.94,299.22,Standard
10319,2022-01-18,2022-01-21,Loyalty Member,Soweto,Gauteng,Kids Clothing,Casual T-Shirts,4,543.63,0.1,1957.07,219.45,Standard
10320,2021-07-12,2021-07-17,Loyalty Member,Cape Town,Western Cape,Footwear,Slippers,3,475.18,0,1425.54,266.71,Standard
10321,2022-12-24,2022-12-28,Regular,Polokwane,Limpopo,Kids Clothing,School Uniforms,5,277.41,0,1387.05,333.53,Standard
10322,2023-07-16,2023-07-20,Wholesale,Port Elizabeth,Eastern Cape,Kids Clothing,Pyjama Sets,9,412.12,0.1,3338.17,935.92,Standard
10323,2022-07-21,2022-07-25,Regular,Johannesburg,Gauteng,Kids Clothing,Summer Dresses,9,295.98,0.15,2264.25,445.71,Standard
10324,2021-09-05,2021-09-09,Regular,Cape Town,Western Cape,Kids Clothing,Summer Dresses,3,169.25,0,507.75,121.18,Standard
10325,2023-12-04,2023-12-08,Regular,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Swimwear,7,100.45,0,703.15,77.83,Standard
10326,2022-11-17,2022-11-18,Regular,Port Elizabeth,Eastern Cape,Kids Clothing,Summer Dresses,9,577.7,0,5199.3,1512.18,Express
10327,2023-02-07,2023-02-11,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Kids Clothing,Swimwear,7,395.43,0,2768.01,635.45,Standard
10328,2022-12-22,2022-12-25,Loyalty Member,Mokopane,Limpopo,Kids Clothing,Casual T-Shirts,3,144.37,0.05,411.45,84.53,Click and Collect
10329,2024-03-20,2024-03-21,Loyalty Member,Paarl,Western Cape,Accessories,Belts,9,472.72,0,4254.48,832.76,Standard
10330,2021-11-21,2021-11-25,Loyalty Member,Sandton,Gauteng,Footwear,Boots,4,567.6,0.3,1589.28,428.3,Standard
10331,2021-07-05,2021-07-08,Wholesale,Pretoria,Gauteng,Kids Clothing,Denim Jeans,9,297.41,0.05,2542.86,206.77,Express
10332,2021-10-17,2021-10-18,Loyalty Member,Soweto,Gauteng,Footwear,Sneakers,7,273.76,0,1916.32,349.26,Standard
10333,2023-09-14,2023-09-19,Wholesale,Sandton,Gauteng,Kids Clothing,Summer Dresses,7,370.57,0.3,1815.79,223.15,Standard
10334,2024-05-10,2024-05-15,Loyalty Member,Soweto,Gauteng,Accessories,School Bags,4,316.76,0,1267.04,131.86,Standard
10335,2023-09-20,2023-09-26,Regular,Durban,KwaZulu-Natal,Accessories,School Bags,2,508.86,0.3,712.4,215.29,Standard
10336,2021-05-08,2021-05-11,Loyalty Member,Cape Town,Western Cape,Accessories,Hair Accessories,10,423.65,0.1,3812.85,956.21,Standard
10337,2022-11-16,2022-11-20,Wholesale,Paarl,Western Cape,Kids Clothing,Summer Dresses,1,488.82,0.05,464.38,105.71,Express
10338,2023-04-21,2023-04-22,Wholesale,Polokwane,Limpopo,Footwear,Sneakers,7,295.78,0.05,1966.94,401.76,Express
10339,2021-02-18,2021-02-21,Wholesale,Richards Bay,KwaZulu-Natal,Kids Clothing,Swimwear,5,204.41,0.05,970.95,183.65,Standard
10340,2021-05-06,2021-05-10,Regular,Johannesburg,Gauteng,Kids Clothing,School Uniforms,9,576.92,0.1,4673.05,1152.4,Click and Collect
10341,2024-04-25,2024-04-28,Loyalty Member,Tzaneen,Limpopo,Accessories,School Bags,8,148.3,0,1186.4,203.87,Express
10342,2022-11-23,2022-11-25,Wholesale,East London,Eastern Cape,Kids Clothing,School Uniforms,5,215.61,0,1078.05,189.46,Express
10343,2023-02-18,2023-02-20,Regular,Sandton,Gauteng,Kids Clothing,Summer Dresses,4,343.49,0.05,1305.26,177.99,Standard
10344,2023-04-08,2023-04-10,Regular,Mthatha,Eastern Cape,Footwear,School Shoes,2,433.66,0.3,607.12,138.01,Express
10345,2021-08-12,2021-08-17,Regular,Sandton,Gauteng,Accessories,Belts,5,291.92,0,1459.6,135.74,Express
10346,2024-09-02,2024-09-07,Regular,Pretoria,Gauteng,Kids Clothing,Denim Jeans,8,249.98,0,1999.84,165.66,Standard
10347,2021-06-12,2021-06-17,Regular,Port Elizabeth,Eastern Cape,Kids Clothing,Casual T-Shirts,10,263.98,0,2639.8,527.18,Standard
10348,2023-06-28,2023-06-28,Loyalty Member,Pretoria,Gauteng,Accessories,Sun Hats,2,456.62,0.05,867.58,185.04,Click and Collect
10349,2022-03-26,2022-03-28,Regular,Cape Town,Western Cape,Kids Clothing,Swimwear,9,361.33,0.15,2764.17,742.12,Standard
10350,2021-07-04,2021-07-10,Loyalty Member,Cape Town,Western Cape,Kids Clothing,Pyjama Sets,2,318.43,0.15,541.33,77.06,Standard
10351,2023-06-01,2023-06-05,Wholesale,Paarl,Western Cape,Kids Clothing,Denim Jeans,9,178.01,0.1,1441.88,238.24,Express
10352,2024-12-15,2024-12-16,Regular,Sandton,Gauteng,Accessories,Sun Hats,6,304.13,0.2,1459.82,414.2,Standard
10353,2022-06-08,2022-06-11,Loyalty Member,Sandton,Gauteng,Footwear,Boots,5,541.72,0.15,2302.31,597.44,Standard
10354,2024-07-06,2024-07-08,Loyalty Member,Port Elizabeth,Eastern Cape,Footwear,School Shoes,4,174.12,0,696.48,71.69,Click and Collect
10355,2024-09-02,2024-09-03,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,Winter Jackets,10,168.19,0.2,1345.52,207.55,Standard
10356,2023-08-21,2023-08-23,Regular,Cape Town,Western Cape,Footwear,Sneakers,8,327.27,0.1,2356.34,498.72,Standard
10357,2022-10-20,2022-10-24,Loyalty Member,Richards Bay,KwaZulu-Natal,Kids Clothing,Pyjama Sets,9,246.93,0.15,1889.01,369.48,Standard
10358,2021-08-10,2021-08-13,Regular,Pretoria,Gauteng,Kids Clothing,Swimwear,3,264.38,0.3,555.2,115.72,Express
10359,2024-08-10,2024-08-11,Loyalty Member,Pietermaritzburg,KwaZulu-Natal,Footwear,Slippers,6,185.17,0.2,888.82,155.31,Standard
10360,2024-07-08,2024-07-11,Regular,Paarl,Western Cape,Footwear,Slippers,5,234.19,0.1,1053.86,188.74,Click and Collect
10361,2022-03-10,2022-03-11,Regular,Richards Bay,KwaZulu-Natal,Footwear,Boots,4,252.53,0,1010.12,92.84,Standard
10362,2022-02-10,2022-02-13,Loyalty Member,Stellenbosch,Western Cape,Kids Clothing,Summer Dresses,1,340.73,0.15,289.62,52.38,Express
10363,2024-06-15,2024-06-21,Regular,Pietermaritzburg,KwaZulu-Natal,Footwear,Sandals,1,224.92,0.2,179.94,17.48,Standard
10364,2022-05-27,2022-05-28,Wholesale,Port Elizabeth,Eastern Cape,Footwear,Boots,8,215.05,0,1720.4,219.87,Express
10365,2021-09-22,2021-09-24,Wholesale,Sandton,Gauteng,Kids Clothing,Pyjama Sets,1,468.81,0,468.81,66.01,Express
10366,2022-06-02,2022-06-09,Regular,Durban,KwaZulu-Natal,Kids Clothing,School Uniforms,3,494.14,0,1482.42,259.41,Standard
10367,2021-10-26,2021-10-28,Regular,Pretoria,Gauteng,Kids Clothing,Summer Dresses,8,135.61,0.15,922.15,279.78,Click and Collect
10368,2021-01-12,2021-01-18,Loyalty Member,Paarl,Western Cape,Kids Clothing,Summer Dresses,6,589.65,0.15,3007.21,821.95,Standard
10369,2022-01-23,2022-01-27,Regular,Pretoria,Gauteng,Kids Clothing,Pyjama Sets,8,374.1,0.3,2094.96,263.01,Standard
